Timestamp,Tick
2021-03-05 15:01:02.371500,T|5408||120.32|150||1614952862.3715|||||||||
2021-03-05 15:01:02.371500,Q|5409||120.28|20|120.5|137||1614952862.3715|
2021-03-05 15:01:02.371500,Q|5410||120.3|10|120.5|137||1614952862.3715|
2021-03-05 15:01:02.371500,Q|5411||120.3|110|120.5|137||1614952862.3715|
2021-03-05 15:01:02.371500,Q|5412||120.3|172|120.5|137||1614952862.3715|
2021-03-05 15:01:02.371500,Q|5413||120.3|272|120.5|137||1614952862.3715|
2021-03-05 15:01:02.371500,Q|5414||120.3|172|120.5|137||1614952862.3715|
2021-03-05 15:01:02.371500,Q|5415||120.3|72|120.5|137||1614952862.3715|
2021-03-05 15:01:02.403300,Q|5416||120.3|62|120.5|137||1614952862.4033|
2021-03-05 15:01:02.403300,Q|5417||120.25|150|120.5|137||1614952862.4033|
2021-03-05 15:01:06.719500,Q|5418||120.33|62|120.5|137||1614952866.7195|
2021-03-05 15:01:06.771300,Q|5419||120.25|150|120.5|137||1614952866.7713|
2021-03-05 15:01:08.503600,Q|5420||120.35|62|120.5|137||1614952868.5036|
2021-03-05 15:01:08.518100,Q|5421||120.25|150|120.5|137||1614952868.5181|
2021-03-05 15:01:13.310500,Q|5422||120.34|1|120.5|137||1614952873.3105|
2021-03-05 15:01:13.466700,Q|5423||120.36|62|120.5|137||1614952873.4667|
2021-03-05 15:01:13.466700,Q|5424||120.38|10|120.5|137||1614952873.4667|
2021-03-05 15:01:13.504100,Q|5425||120.39|100|120.5|137||1614952873.5041|
2021-03-05 15:01:13.504100,Q|5426||120.38|10|120.5|137||1614952873.5041|
2021-03-05 15:01:13.504100,Q|5427||120.34|1|120.5|137||1614952873.5041|
2021-03-05 15:01:15.049200,Q|5428||120.37|56|120.5|137||1614952875.0492|
2021-03-05 15:01:15.069500,Q|5429||120.34|1|120.5|137||1614952875.0695|
2021-03-05 15:01:18.719500,Q|5430||120.34|1|120.45|10||1614952878.7195|
2021-03-05 15:01:18.759700,Q|5431||120.34|1|120.5|137||1614952878.7597|
2021-03-05 15:01:20.449500,Q|5432||120.38|56|120.5|137||1614952880.4495|
2021-03-05 15:01:20.471900,Q|5433||120.34|1|120.5|137||1614952880.4719|
2021-03-05 15:01:20.471900,Q|5434||120.39|56|120.5|137||1614952880.4719|
2021-03-05 15:01:20.507900,Q|5435||120.44|10|120.5|137||1614952880.5079|
2021-03-05 15:01:20.507900,Q|5436||120.34|1|120.5|137||1614952880.5079|
2021-03-05 15:01:24.932000,Q|5437||120.43|55|120.5|137||1614952884.932|
2021-03-05 15:01:24.960700,Q|5438||120.34|1|120.5|137||1614952884.9607|
2021-03-05 15:01:25.609100,Q|5439||120.47|10|120.5|137||1614952885.6091|
2021-03-05 15:01:25.656400,Q|5440||120.34|1|120.5|137||1614952885.6564|
2021-03-05 15:01:26.078400,Q|5441||120.47|10|120.5|137||1614952886.0784|
2021-03-05 15:01:26.091700,Q|5442||120.47|10|120.5|132||1614952886.0917|
2021-03-05 15:01:26.091700,T|5443||120.5|5||1614952886.0917|||||||||
2021-03-05 15:01:26.091700,Q|5444||120.34|1|120.5|132||1614952886.0917|
2021-03-05 15:01:28.902200,Q|5445||120.47|8|120.5|132||1614952888.9022|
2021-03-05 15:01:29.319300,Q|5446||120.47|8|120.49|55||1614952889.3193|
2021-03-05 15:01:29.350100,Q|5447||120.47|8|120.5|132||1614952889.3501|
2021-03-05 15:01:30.702100,Q|5448||120.34|1|120.5|132||1614952890.7021|
2021-03-05 15:01:30.702100,T|5449||120.47|8||1614952890.7021|||||||||
2021-03-05 15:01:30.702100,Q|5450||120.34|1|120.49|13||1614952890.7021|
2021-03-05 15:01:30.702100,Q|5451||120.34|1|120.48|10||1614952890.7021|
2021-03-05 15:01:30.772100,Q|5452||120.34|1|120.5|132||1614952890.7721|
2021-03-05 15:01:35.490200,Q|5453||120.34|1|120.5|142||1614952895.4902|
2021-03-05 15:01:35.490200,Q|5454||120.34|1|120.5|132||1614952895.4902|
2021-03-05 15:01:40.530200,Q|5455||120.34|1|120.5|142||1614952900.5302|
2021-03-05 15:01:40.560300,Q|5456||120.34|1|120.5|132||1614952900.5603|
2021-03-05 15:01:46.672400,Q|5457||120.44|101|120.5|132||1614952906.6724|
2021-03-05 15:01:46.672400,T|5458||120.49|400||1614952906.6724|||||||||
2021-03-05 15:01:46.672400,T|5459||120.49|100||1614952906.6724|||||||||
2021-03-05 15:01:46.672400,Q|5460||120.34|1|120.5|132||1614952906.6724|
2021-03-05 15:01:48.034800,Q|5461||120.47|10|120.5|132||1614952908.0348|
2021-03-05 15:01:48.075600,Q|5462||120.34|1|120.5|132||1614952908.0756|
2021-03-05 15:01:48.663300,Q|5463||120.35|28|120.5|132||1614952908.6633|
2021-03-05 15:01:49.782800,Q|5464||120.35|28|120.49|10||1614952909.7828|
2021-03-05 15:01:49.849700,Q|5465||120.35|28|120.5|132||1614952909.8497|
