time,open,high,low,close,Volume,Volume MA
1357569000,1466.47,1466.47,1456.62,1461.89,3304970000,3367208000
1357655400,1461.89,1461.89,1451.64,1457.15,3601600000,3391030000
1357741800,1457.15,1464.73,1457.15,1461.02,3674390000,3424778000
1357828200,1461.02,1472.3,1461.02,1472.12,4081840000,3446358500
1357914600,1472.12,1472.75,1467.58,1472.05,3340650000,3427938500
1358173800,1472.05,1472.05,1465.69,1470.68,3003010000,3410591000
1358260200,1470.67,1473.31,1463.76,1472.34,3135350000,3406850000
1358346600,1472.33,1473.96,1467.6,1472.63,3384080000,3403273500
1358433000,1472.63,1485.16,1472.63,1480.94,3706710000,3373497000
1358519400,1480.95,1485.98,1475.81,1485.98,3795740000,3369794000
1358865000,1485.98,1492.56,1481.16,1492.56,3570950000,3364012500
1358951400,1492.56,1496.13,1489.9,1494.81,3552010000,3280155000
1359037800,1494.81,1502.27,1489.46,1494.82,3699430000,3402678500
1359124200,1494.82,1503.26,1494.82,1502.96,3476290000,3462241500
1359383400,1502.96,1503.23,1496.33,1500.18,3388540000,3490159500
1359469800,1500.18,1509.35,1498.09,1507.84,3949640000,3566307500
1359556200,1507.84,1509.94,1500.11,1501.96,3726810000,3592431500
1359642600,1501.96,1504.19,1496.76,1498.11,3999880000,3582295500
1359729000,1498.11,1514.41,1498.11,1513.17,3836320000,3582625000
1359988200,1513.17,1513.17,1495.02,1495.71,3390000000,3580910500
1360074600,1495.71,1514.96,1495.71,1511.29,3618360000,3596580000
1360161000,1511.29,1512.53,1504.71,1512.12,3611570000,3597078500
1360247400,1512.12,1512.9,1498.49,1509.39,3614580000,3594088000
1360333800,1509.39,1518.31,1509.39,1517.93,2986150000,3539303500
1360593000,1517.93,1518.31,1513.61,1517.01,2684100000,3506476000
1360679400,1517.01,1522.29,1515.61,1519.43,3414370000,3527044000
1360765800,1519.43,1524.69,1515.93,1520.33,3385880000,3539570500
1360852200,1520.33,1523.14,1514.02,1521.38,3759740000,3558353500
1360938600,1521.38,1524.24,1514.14,1519.79,3838510000,3564943500
1361284200,1519.79,1530.94,1519.79,1530.94,3748910000,3562602000
1361370600,1530.94,1530.94,1511.41,1511.95,4240570000,3596083000
1361457000,1511.95,1511.95,1497.29,1502.42,4274600000,3632212500
1361543400,1502.42,1515.64,1502.42,1515.6,3419320000,3618207000
1361802600,1515.6,1525.84,1487.85,1487.85,4011050000,3644945000
1361889000,1487.85,1498.99,1485.01,1496.94,3975280000,3674282000
1361975400,1496.94,1520.08,1494.88,1515.99,3551850000,3654392500
1362061800,1515.99,1525.34,1514.46,1514.68,3912320000,3663668000
1362148200,1514.68,1519.99,1501.48,1518.2,3695610000,3648454500
1362407400,1518.2,1525.27,1512.29,1525.2,3414430000,3627360000
1362493800,1525.2,1543.47,1525.2,1539.79,3610690000,3638394500
1362580200,1539.79,1545.25,1538.11,1541.46,3676890000,3641321000
1362666600,1541.46,1545.78,1541.46,1544.26,3634710000,3642478000
1362753000,1544.26,1552.48,1542.94,1551.18,3652260000,3644362000
1363008600,1551.15,1556.27,1547.36,1556.22,3091080000,3649608500
1363095000,1556.22,1556.77,1548.24,1552.48,3274910000,3679149000
1363181400,1552.48,1556.39,1548.25,1554.52,3073830000,3662122000
1363267800,1554.52,1563.32,1554.52,1563.23,3459260000,3665791000
1363354200,1563.21,1563.62,1555.74,1560.7,5175850000,3736596500
1363613400,1560.7,1560.7,1545.13,1552.1,3164560000,3702899000
1363699800,1552.1,1557.25,1538.57,1548.34,3796210000,3705264000
1363786200,1548.34,1561.56,1548.34,1558.71,3349090000,3660690000
1363872600,1558.71,1558.71,1543.55,1545.8,3243270000,3609123500
1363959000,1545.9,1557.74,1545.9,1556.89,2948380000,3585576500
1364218200,1556.89,1564.91,1546.22,1551.69,3178170000,3543932500
1364304600,1551.69,1563.95,1551.69,1563.77,2869260000,3488631500
1364391000,1563.75,1564.07,1551.9,1562.85,2914210000,3456749500
1364477400,1562.86,1570.28,1561.08,1569.19,3304440000,3426355500
1364823000,1569.18,1570.57,1558.47,1562.17,2753110000,3379230500
1364909400,1562.17,1573.66,1562.17,1570.25,3312160000,3374117000
1364995800,1570.25,1571.47,1549.8,1553.69,4060610000,3396613000
1365082200,1553.69,1562.6,1552.52,1559.98,3350670000,3380302000
1365168600,1559.98,1559.98,1539.5,1553.28,3515410000,3374337000
1365427800,1553.26,1563.07,1548.63,1563.07,2887120000,3336080000
1365514200,1563.11,1573.89,1560.92,1568.61,3252780000,3344165000
1365600600,1568.61,1589.07,1568.61,1587.73,3453350000,3353087000
1365687000,1587.73,1597.35,1586.17,1593.37,3393950000,3369093000
1365773400,1593.3,1593.3,1579.97,1588.85,3206290000,3356444500
1366032600,1588.84,1588.84,1552.28,1552.36,4660130000,3330658500
1366119000,1552.36,1575.35,1552.36,1574.57,3654700000,3355165500
1366205400,1574.57,1574.57,1543.69,1552.01,4250310000,3377870500
1366291800,1552.03,1554.38,1536.03,1541.61,3890800000,3404956000
1366378200,1541.61,1555.89,1539.4,1555.25,3569870000,3421286000
1366637400,1555.25,1565.55,1548.19,1562.5,2979880000,3422861000
1366723800,1562.5,1579.58,1562.5,1578.78,3565150000,3442210000
1366810200,1578.78,1583,1575.8,1578.79,3598240000,3478659000
1366896600,1578.93,1592.64,1578.93,1585.16,3908580000,3528377500
1366983000,1585.16,1585.78,1577.56,1582.24,3198620000,3523086500
1367242200,1582.34,1596.65,1582.34,1593.61,2891200000,3529991000
1367328600,1593.58,1597.57,1586.5,1597.57,3745070000,3551636500
1367415000,1597.55,1597.55,1581.28,1582.7,3530320000,3525122000
1367501400,1582.77,1598.6,1582.77,1597.59,3366950000,3525936000
1367587800,1597.6,1618.46,1597.6,1614.42,3603910000,3530361000
1367847000,1614.4,1619.77,1614.21,1617.5,3062240000,3539117000
1367933400,1617.55,1626.03,1616.64,1625.96,3309580000,3541957000
1368019800,1625.95,1632.78,1622.7,1632.69,3554700000,3547024500
1368106200,1632.69,1635.01,1623.09,1626.67,3457400000,3550197000
1368192600,1626.69,1633.7,1623.71,1633.7,3086470000,3544206000
1368451800,1632.1,1636,1626.74,1633.77,2910600000,3456729500
1368538200,1633.75,1651.1,1633.75,1650.34,3457790000,3446884000
1368624600,1649.13,1661.49,1646.68,1658.78,3657440000,3417240500
1368711000,1658.07,1660.51,1648.6,1650.47,3513130000,3398357000
1368797400,1652.45,1667.47,1652.45,1667.47,3440710000,3391899000
1369056600,1665.71,1672.84,1663.52,1666.29,3275080000,3406659000
1369143000,1666.2,1674.93,1662.67,1669.16,3513560000,3404079500
1369229400,1669.39,1687.18,1648.86,1655.35,4361020000,3442218500
1369315800,1651.62,1655.5,1636.42,1650.51,3945510000,3444065000
1369402200,1646.67,1649.78,1636.88,1649.6,2758080000,3422038000
1369747800,1652.63,1674.21,1652.63,1660.06,3457400000,3450348000
1369834200,1656.57,1656.57,1640.05,1648.36,3587140000,3442451500
1369920600,1649.14,1661.91,1648.61,1654.41,3498620000,3440866500
1370007000,1652.13,1658.99,1630.74,1630.74,4099600000,3477499000
1370266200,1631.71,1640.42,1622.72,1640.42,3952070000,3494907000
1370352600,1640.73,1646.53,1623.62,1631.38,3653840000,3524487000
1370439000,1629.05,1629.31,1607.09,1608.9,3632350000,3540625500
1370525400,1609.29,1622.56,1598.23,1622.56,3547380000,3540259500
1370611800,1625.27,1644.4,1625.27,1643.38,3371990000,3535989000
1370871000,1644.67,1648.69,1639.26,1642.81,2978730000,3530602000
1370957400,1638.64,1640.13,1622.92,1626.13,3435710000,3556857500
1371043800,1629.94,1637.71,1610.92,1612.52,3202550000,3544095500
1371130200,1612.15,1639.25,1608.07,1636.36,3378620000,3530154500
1371216600,1635.52,1640.8,1623.96,1626.73,2939400000,3501468000
1371475800,1630.64,1646.5,1630.34,1639.04,3137080000,3486286500
1371562200,1639.77,1654.19,1639.77,1651.81,3120980000,3478581500
1371648600,1651.83,1652.45,1628.91,1628.93,3545060000,3480156500
1371735000,1624.62,1624.62,1584.32,1588.19,4858850000,3505048000
1371821400,1588.62,1599.19,1577.7,1592.43,5797280000,3597636500
1372080600,1588.77,1588.77,1560.33,1573.09,4733660000,3696415500
1372167000,1577.52,1593.79,1577.09,1588.03,3761170000,3711604000
1372253400,1592.27,1606.83,1592.27,1603.26,3558340000,3710164000
1372339800,1606.44,1620.07,1606.44,1613.2,3364540000,3703460000
1372426200,1611.12,1615.94,1601.06,1606.28,4977190000,3747339500
1372685400,1609.78,1626.61,1609.78,1614.96,3104690000,3704970500
1372771800,1614.29,1624.26,1606.77,1614.08,3317130000,3688135000
1372858200,1611.48,1618.97,1604.57,1615.41,1966050000,3604820000
1373031000,1618.65,1632.07,1614.71,1631.89,2634140000,3559158000
1373290200,1634.2,1644.68,1634.2,1640.46,3514590000,3566288000
1373376600,1642.89,1654.18,1642.89,1652.32,3155360000,3575119500
1373463000,1651.56,1657.92,1647.66,1652.62,3011010000,3553884500
1373549400,1657.41,1676.63,1657.41,1675.02,3446340000,3566074000
1373635800,1675.26,1680.19,1672.33,1680.19,3039070000,3549096500
1373895000,1679.59,1684.51,1677.89,1682.5,2623200000,3533286500
1373981400,1682.7,1683.73,1671.84,1676.26,3081710000,3530518000
1374067800,1677.91,1684.75,1677.91,1680.91,3153440000,3532141000
1374154200,1681.05,1693.12,1681.05,1689.37,3452370000,3527506500
1374240600,1686.15,1692.09,1684.08,1692.09,3302580000,3449693000
1374499800,1694.41,1697.61,1690.67,1695.53,2779130000,3298785500
1374586200,1696.63,1698.78,1691.13,1692.39,3096180000,3216911500
1374672600,1696.06,1698.38,1682.57,1685.94,3336120000,3195659000
1374759000,1685.21,1690.94,1680.07,1690.25,3322500000,3183867000
1374845400,1687.31,1691.85,1676.03,1691.65,2762770000,3153778500
1375104600,1690.32,1690.92,1681.86,1685.33,2840520000,3046945000
1375191000,1687.92,1693.19,1682.42,1685.96,3320530000,3057737000
1375277400,1687.76,1698.43,1684.94,1685.73,3847390000,3084250000
1375363800,1689.42,1707.85,1689.42,1706.87,3775170000,3174706000
1375450200,1706.1,1709.67,1700.68,1709.67,3136630000,3199830500
1375709400,1708.01,1709.24,1703.55,1707.14,2529300000,3150566000
1375795800,1705.79,1705.79,1693.29,1697.37,3141210000,3149858500
1375882200,1695.3,1695.3,1684.91,1690.91,3010230000,3149819500
1375968600,1693.35,1700.18,1688.38,1697.48,3271660000,3141085500
1376055000,1696.1,1699.42,1686.02,1691.42,2957670000,3137015500
1376314200,1688.37,1691.49,1683.35,1689.47,2789160000,3145313500
1376400600,1690.65,1696.81,1682.62,1694.16,3035560000,3143006000
1376487000,1693.88,1695.52,1684.83,1685.39,2871430000,3128905500
1376573400,1679.61,1679.61,1658.59,1661.32,3426690000,3127621500
1376659800,1661.22,1663.6,1652.61,1655.83,3211450000,3123065000
1376919000,1655.25,1659.18,1645.84,1646.06,2904530000,3129335000
1377005400,1646.81,1658.92,1646.08,1652.35,2994090000,3124230500
1377091800,1650.66,1656.99,1639.43,1642.8,2932180000,3104033500
1377178200,1645.03,1659.55,1645.03,1656.96,2537460000,3064781500
1377264600,1659.92,1664.85,1654.81,1663.5,2582670000,3055776500
1377523800,1664.29,1669.51,1656.02,1656.78,2430670000,3035284000
1377610200,1652.54,1652.54,1629.05,1630.48,3219190000,3030217000
1377696600,1630.25,1641.18,1627.47,1634.96,2784010000,2977048000
1377783000,1633.5,1646.41,1630.88,1638.17,2527550000,2914667000
1377869400,1638.89,1640.08,1628.05,1632.97,2734300000,2894550500
1378215000,1635.95,1651.35,1633.41,1639.77,3731610000,2954666000
1378301400,1640.72,1655.72,1637.41,1653.08,3312150000,2963213000
1378387800,1653.28,1659.17,1653.07,1655.08,2957110000,2960557000
1378474200,1657.44,1664.83,1640.62,1655.17,3123880000,2953168000
1378733400,1656.85,1672.4,1656.85,1671.71,3102780000,2960423500
1378819800,1674.32,1684.09,1674.32,1683.99,3691800000,3005555500
1378906200,1681.04,1689.13,1678.7,1689.13,3135460000,3010550500
1378992600,1689.21,1689.97,1681.96,1683.42,3106290000,3022293500
1379079000,1685.04,1688.73,1682.22,1687.99,2736500000,2987784000
1379338200,1691.7,1704.95,1691.7,1697.6,3079800000,2981201500
1379424600,1697.73,1705.52,1697.73,1704.76,2774240000,2974687000
1379511000,1705.74,1729.44,1700.35,1725.52,3989760000,3024470500
1379597400,1727.34,1729.86,1720.2,1722.34,3740130000,3064868000
1379683800,1722.44,1725.23,1708.89,1709.91,5074030000,3191696500
1379943000,1711.44,1711.44,1697.1,1701.84,3126950000,3218910500
1380029400,1702.6,1707.63,1694.9,1697.42,3268930000,3260823500
1380115800,1698.02,1701.71,1691.88,1692.77,3148730000,3257300500
1380202200,1694.05,1703.85,1693.11,1698.67,2813930000,3258796500
1380288600,1695.52,1695.52,1687.11,1691.75,2951700000,3280004000
1380547800,1687.26,1687.26,1674.99,1681.55,3308630000,3308720500
1380634200,1682.41,1696.55,1682.07,1695,3238690000,3284074500
1380720600,1691.9,1693.87,1680.34,1693.87,3148600000,3275897000
1380807000,1692.35,1692.35,1670.36,1678.66,3279650000,3292024000
1380893400,1678.79,1691.94,1677.33,1690.5,2880270000,3279843500
1381152600,1687.15,1687.15,1674.7,1676.12,2678490000,3258629000
1381239000,1676.22,1676.79,1655.03,1655.45,3569230000,3252500500
1381325400,1656.99,1662.47,1646.47,1656.4,3577840000,3274619500
1381411800,1660.88,1692.56,1660.88,1692.56,3362300000,3287420000
1381498200,1691.09,1703.44,1688.52,1703.2,2944670000,3297828500
1381757400,1699.86,1711.03,1692.13,1710.14,2580580000,3272867500
1381843800,1709.17,1711.57,1695.93,1698.06,3327740000,3300542500
1381930200,1700.49,1721.76,1700.49,1721.54,3486180000,3275363500
1382016600,1720.17,1733.45,1714.12,1733.15,3453590000,3261036500
1382103000,1736.72,1745.31,1735.74,1744.5,3664890000,3190579500
1382362200,1745.2,1747.79,1740.67,1744.66,3052710000,3186867500
1382448600,1746.48,1759.33,1746.48,1754.67,3850840000,3215963000
1382535000,1752.27,1752.27,1740.5,1746.38,3713380000,3244195500
1382621400,1747.48,1753.94,1745.5,1752.07,3671700000,3287084000
1382707800,1756.01,1759.82,1752.45,1759.77,3175720000,3298285000
1382967000,1759.42,1764.99,1757.67,1762.11,3282300000,3296968500
1383053400,1762.93,1772.09,1762.93,1771.95,3358460000,3302957000
1383139800,1772.27,1775.22,1757.24,1763.31,3523040000,3321679000
1383226200,1763.24,1768.53,1755.72,1756.54,3826530000,3349023000
1383312600,1758.7,1765.67,1752.7,1761.64,3686290000,3389324000
1383575400,1763.4,1768.78,1761.56,1767.93,3194870000,3415143000
1383661800,1765.67,1767.03,1755.76,1762.97,3516680000,3412515500
1383748200,1765,1773.74,1764.4,1770.49,3322100000,3399728500
1383834600,1770.74,1774.54,1746.2,1747.15,4143200000,3438773500
1383921000,1748.37,1770.78,1747.63,1770.61,3837170000,3483398500
1384180200,1769.96,1773.44,1767.85,1771.89,2534060000,3481072500
1384266600,1769.51,1771.78,1762.29,1767.69,3221030000,3475737000
1384353000,1764.37,1782,1760.64,1782,3327480000,3467802000
1384439400,1782.75,1791.53,1780.22,1790.62,3139060000,3452075500
1384525800,1790.66,1798.22,1790.66,1798.18,3254820000,3431572000
1384785000,1798.82,1802.33,1788,1791.53,3168520000,3437362500
1384871400,1790.79,1795.51,1784.72,1787.87,3224450000,3406043000
1384957800,1789.59,1795.73,1777.23,1781.37,3109140000,3375831000
1385044200,1783.52,1797.16,1783.52,1795.85,3256630000,3355077500
1385130600,1797.21,1804.84,1794.7,1804.76,3055140000,3349048500
1385389800,1806.33,1808.1,1800.58,1802.48,2998540000,3334860500
1385476200,1802.87,1808.42,1800.77,1802.75,3427120000,3338293500
1385562600,1803.48,1808.27,1802.77,1807.23,2613590000,3292821000
1385735400,1808.69,1813.55,1803.98,1805.81,1598300000,3181409500
1385994600,1806.55,1810.02,1798.6,1800.9,3095430000,3151866500
1386081000,1800.1,1800.1,1787.85,1795.15,3475680000,3165907000
1386167400,1793.15,1799.8,1779.09,1792.81,3610540000,3170600000
1386253800,1792.82,1792.82,1783.38,1785.03,3336880000,3171339000
1386340200,1788.36,1806.04,1788.36,1805.09,3150030000,3121680500
1386599400,1806.21,1811.52,1806.21,1808.37,3129500000,3086297000
1386685800,1807.6,1808.52,1801.75,1802.62,3117150000,3115451500
1386772200,1802.76,1802.97,1780.09,1782.22,3472240000,3128012000
1386858600,1781.71,1782.99,1772.28,1775.5,3306640000,3126970000
1386945000,1777.98,1780.92,1772.45,1775.32,3061070000,3123070500
1387204200,1777.48,1792.22,1777.48,1786.54,3209890000,3120824000
1387290600,1786.47,1786.77,1777.05,1781,3270030000,3125899500
1387377000,1781.46,1811.08,1767.99,1810.65,4327770000,3181065500
1387463400,1809,1810.88,1801.35,1809.6,3497210000,3200469000
1387549800,1810.39,1823.75,1810.25,1818.32,5097700000,3292522500
1387809000,1822.92,1829.75,1822.92,1827.99,2851540000,3282342500
1387895400,1828.02,1833.32,1828.02,1833.32,1307630000,3197797000
1388068200,1834.96,1842.84,1834.96,1842.02,1982270000,3125554500
1388154600,1842.97,1844.89,1839.81,1841.4,2052920000,3097521000
1388413800,1841.47,1842.47,1838.77,1841.07,2293860000,3132299000
1388500200,1842.61,1849.44,1842.41,1848.36,2312840000,3093169500
1388673000,1845.86,1845.86,1827.74,1831.98,3080600000,3073415500
1388759400,1833.21,1838.24,1829.13,1831.37,2774270000,3031602000
1389018600,1832.31,1837.16,1823.73,1826.77,3294850000,3029500500
1389105000,1828.71,1840.1,1828.71,1837.88,3511750000,3047586500
1389191400,1837.9,1840.02,1831.4,1837.49,3652140000,3073718500
1389277800,1839,1843.23,1830.38,1838.13,3581150000,3096918500
1389364200,1840.06,1843.15,1832.43,1842.37,3335710000,3090092000
1389623400,1841.26,1843.45,1815.52,1819.2,3591350000,3104327500
1389709800,1821.36,1839.26,1821.36,1838.88,3353270000,3118937500
1389796200,1840.52,1850.84,1840.52,1848.38,3777800000,3147333000
1389882600,1847.99,1847.99,1840.3,1845.89,3491310000,3158397000
1389969000,1844.23,1846.04,1835.23,1838.7,3626120000,3123314500
1390314600,1841.05,1849.31,1832.38,1843.8,3782470000,3137577500
1390401000,1844.71,1846.87,1840.88,1844.86,3374170000,3051401000
1390487400,1842.29,1842.29,1820.06,1828.46,3972250000,3107436500
1390573800,1826.96,1826.96,1790.29,1790.29,4618450000,3272977500
1390833000,1791.03,1795.98,1772.88,1781.56,4045200000,3376124000
1390919400,1783,1793.87,1779.49,1792.5,3437830000,3445369500
1391005800,1790.15,1790.15,1770.45,1774.2,3964020000,3528877500
1391092200,1777.17,1798.77,1777.17,1794.19,3547510000,3590611000
1391178600,1790.88,1793.88,1772.26,1782.59,4059690000,3639565500
1391437800,1782.68,1784.83,1739.66,1741.89,4726040000,3737154000
1391524200,1743.82,1758.73,1743.82,1755.2,4068410000,3775832000
1391610600,1753.38,1755.79,1737.92,1751.64,3984290000,3799459000
1391697000,1752.99,1774.06,1752.99,1773.43,3825410000,3808122500
1391783400,1776.01,1798.03,1776.01,1797.02,3775990000,3817864500
1392042600,1796.2,1799.94,1791.83,1799.84,3312160000,3816687000
1392129000,1800.45,1823.54,1800.41,1819.75,3699380000,3822088500
1392215400,1820.12,1826.55,1815.97,1819.26,3326380000,3820744000
1392301800,1814.82,1830.25,1809.22,1829.83,3289510000,3796329500
1392388200,1828.46,1841.65,1825.59,1838.63,3114750000,3777501500
1392733800,1839.03,1842.87,1835.01,1840.76,3421110000,3767251000
1392820200,1838.9,1847.5,1826.99,1828.75,3661570000,3761206000
1392906600,1829.24,1842.79,1824.58,1839.78,3404980000,3762746500
1392993000,1841.07,1846.13,1835.6,1836.25,3403880000,3734328000
1393252200,1836.78,1858.71,1836.78,1847.61,4014530000,3704132000
1393338600,1847.66,1852.91,1840.19,1845.12,3515560000,3677650000
1393425000,1845.79,1852.65,1840.66,1845.16,3716730000,3691595000
1393511400,1844.9,1854.53,1841.13,1854.29,3547460000,3670767000
1393597800,1855.12,1867.92,1847.67,1859.45,3917450000,3689264000
1393857000,1857.68,1857.68,1834.44,1845.73,3428220000,3657690500
1393943400,1849.23,1876.23,1849.23,1873.91,3765770000,3609677000
1394029800,1874.05,1876.53,1871.11,1873.81,3392990000,3575906000
1394116200,1874.18,1881.94,1874.18,1877.03,3360450000,3544714000
1394202600,1878.52,1883.57,1870.56,1878.04,3564740000,3531680500
1394458200,1877.86,1877.87,1867.04,1877.17,3021350000,3493948500
1394544600,1878.26,1882.35,1863.88,1867.63,3392400000,3497960500
1394631000,1866.15,1868.38,1854.38,1868.2,3270860000,3476534500
1394717400,1869.06,1874.4,1841.86,1846.34,3670990000,3493765000
1394803800,1845.07,1852.44,1839.57,1841.13,3285460000,3493562500
1395063000,1842.81,1862.3,1842.81,1858.83,2860490000,3480849500
1395149400,1858.92,1873.76,1858.92,1872.25,2930190000,3456303500
1395235800,1872.25,1874.14,1850.35,1860.77,3289210000,3437685500
1395322200,1860.09,1873.49,1854.63,1872.01,3327540000,3433813500
1395408600,1874.53,1883.97,1863.46,1866.52,5270710000,3527155000
1395667800,1867.67,1873.34,1849.69,1857.44,3409000000,3496878500
1395754200,1859.48,1871.87,1855.96,1865.62,3200560000,3481128500
1395840600,1867.09,1875.92,1852.56,1852.56,3480850000,3469334500
1395927000,1852.11,1855.55,1842.11,1849.04,3733430000,3478633000
1396013400,1850.07,1866.63,1850.07,1857.62,2955520000,3430536500
1396272600,1859.16,1875.18,1859.16,1872.34,3274300000,3422840500
1396359000,1873.96,1885.84,1873.96,1885.52,3336190000,3401361500
1396445400,1886.61,1893.17,1883.79,1890.9,3131660000,3388295000
1396531800,1891.43,1893.8,1882.65,1888.77,3055600000,3373052500
1396618200,1890.25,1897.28,1863.26,1865.09,3583750000,3374003000
1396877400,1863.92,1864.04,1841.48,1845.04,3801540000,3413012500
1396963800,1845.48,1854.95,1837.49,1851.96,3721450000,3429465000
1397050200,1852.64,1872.43,1852.38,1872.18,3308650000,3431354500
1397136600,1872.28,1872.53,1830.87,1833.08,3758780000,3435744000
1397223000,1830.65,1835.07,1814.36,1815.69,3743460000,3458644000
1397482200,1818.18,1834.19,1815.8,1830.61,3111540000,3471196500
1397568600,1831.45,1844.02,1816.29,1842.98,3736440000,3511509000
1397655000,1846.01,1862.31,1846.01,1862.31,3155080000,3504802500
1397741400,1861.73,1869.63,1856.72,1864.85,3341430000,3505497000
1398087000,1865.79,1871.89,1863.18,1871.89,2642500000,3374086500
1398173400,1872.57,1884.89,1872.57,1879.55,3215440000,3364408500
1398259800,1879.32,1879.75,1873.91,1875.39,3085720000,3358666500
1398346200,1881.97,1884.06,1870.24,1878.61,3191830000,3344215500
1398432600,1877.72,1877.72,1859.7,1863.4,3213020000,3318195000
1398691800,1865,1877.01,1850.61,1869.43,4034680000,3372153000
1398778200,1870.78,1880.6,1870.78,1878.33,3647820000,3390829000
1398864600,1877.1,1885.2,1872.69,1883.95,3779230000,3412981000
1398951000,1884.39,1888.59,1878.04,1883.68,3416740000,3427235000
1399037400,1885.3,1891.33,1878.5,1881.14,3159560000,3432433000
1399296600,1879.45,1885.51,1866.77,1884.66,2733730000,3389932000
1399383000,1883.69,1883.69,1867.72,1867.72,3327260000,3366218000
1399469400,1868.53,1878.83,1859.79,1878.21,3632950000,3361793000
1399555800,1877.39,1889.07,1870.05,1875.63,3393420000,3366031500
1399642200,1875.27,1878.57,1867.02,1878.48,3025020000,3329343500
1399901400,1880.03,1897.13,1880.03,1896.65,3005740000,3292457500
1399987800,1896.75,1902.17,1896.06,1897.45,2915680000,3282664500
1400074200,1897.13,1897.13,1885.77,1888.53,2822060000,3236945500
1400160600,1888.16,1888.16,1862.36,1870.85,3552640000,3256823500
1400247000,1871.19,1878.28,1864.82,1877.86,3173650000,3248434500
1400506200,1876.66,1886,1872.42,1885.08,2664250000,3249522000
1400592600,1884.88,1884.88,1868.14,1872.83,3007700000,3239135000
1400679000,1873.34,1888.8,1873.34,1888.03,2777140000,3223706000
1400765400,1888.19,1896.33,1885.39,1892.49,2759800000,3202104500
1400851800,1893.32,1901.26,1893.32,1900.53,2396280000,3161267500
1401197400,1902.01,1912.28,1902.01,1911.91,2911020000,3105084500
1401283800,1911.77,1914.46,1907.3,1909.78,2976450000,3071516000
1401370200,1910.6,1920.03,1909.82,1920.03,2709050000,3018007000
1401456600,1920.33,1924.03,1916.64,1923.57,3263490000,3010344500
1401715800,1923.87,1925.88,1915.98,1924.97,2509020000,2977817500
1401802200,1923.07,1925.07,1918.79,1924.24,2867180000,2984490000
1401888600,1923.06,1928.63,1918.6,1927.88,2793920000,2957823000
1401975000,1928.52,1941.74,1922.93,1940.46,3113270000,2931839000
1402061400,1942.41,1949.44,1942.41,1949.44,2864300000,2905383000
1402320600,1948.97,1955.55,1947.16,1951.27,2812180000,2894741000
1402407000,1950.34,1950.86,1944.64,1950.79,2702360000,2879572000
1402493400,1949.37,1949.37,1940.08,1943.89,2710620000,2869319000
1402579800,1943.35,1943.35,1925.78,1930.11,3040480000,2880240000
1402666200,1930.8,1937.3,1927.69,1936.16,2598230000,2832519500
1402925400,1934.84,1941.15,1930.91,1937.78,2926130000,2820143500
1403011800,1937.15,1943.69,1933.55,1941.99,2971260000,2835494000
1403098200,1942.73,1957.74,1939.29,1956.98,3065220000,2838370000
1403184600,1957.5,1959.87,1952.26,1959.48,2952150000,2847120500
1403271000,1960.45,1963.91,1959.17,1962.87,4336240000,2925942500
1403530200,1962.92,1963.74,1958.89,1962.61,2717630000,2942010000
1403616600,1961.97,1968.17,1948.34,1949.98,3089700000,2950944000
1403703000,1949.27,1960.83,1947.49,1959.53,3106710000,2957457000
1403789400,1959.89,1959.89,1944.69,1957.22,2778840000,2960946500
1403875800,1956.56,1961.47,1952.18,1960.96,4290590000,3012301500
1404135000,1960.79,1964.24,1958.22,1960.23,3037350000,3038718000
1404221400,1962.29,1978.58,1962.29,1973.32,3188240000,3054771000
1404307800,1973.06,1976.67,1972.58,1974.62,2851480000,3057649000
1404394200,1975.88,1985.59,1975.88,1985.44,1998090000,3001890000
1404739800,1984.22,1984.22,1974.88,1977.65,2681260000,2992738000
1404826200,1976.39,1976.39,1959.46,1963.71,3302430000,3017250500
1404912600,1965.1,1974.15,1965.1,1972.83,2858800000,3025072500
1404999000,1966.67,1969.84,1952.86,1964.68,3165690000,3047826000
1405085400,1965.76,1968.67,1959.63,1967.57,2684630000,3030033500
1405344600,1969.86,1979.85,1969.86,1977.1,2744920000,3037368000
1405431000,1977.36,1982.52,1965.34,1973.28,3328740000,3057498500
1405517400,1976.35,1983.94,1975.67,1981.57,3390950000,3078483000
1405603800,1979.75,1981.8,1955.59,1958.12,3381680000,3094306000
1405690200,1961.54,1979.91,1960.82,1978.22,3106060000,3102001500
1405949400,1976.93,1976.93,1965.77,1973.63,2611160000,3015747500
1406035800,1975.65,1986.24,1975.65,1983.53,2890480000,3024390000
1406122200,1985.32,1989.23,1982.44,1987.01,2869720000,3013391000
1406208600,1988.07,1991.39,1985.79,1987.98,3203530000,3018232000
1406295000,1984.6,1984.6,1974.37,1978.34,2638960000,3011238000
1406554200,1978.25,1981.52,1967.31,1978.91,2803320000,2936874500
1406640600,1980.03,1984.85,1969.95,1969.95,3183300000,2944172000
1406727000,1973.21,1978.9,1962.42,1970.07,3448250000,2957172500
1406813400,1965.14,1965.14,1930.67,1930.67,4193000000,3024248500
1406899800,1929.8,1937.35,1916.37,1925.15,3789660000,3113827000
1407159000,1926.62,1942.92,1921.2,1938.99,3072920000,3133410000
1407245400,1936.34,1936.34,1913.77,1920.21,3462520000,3141414500
1407331800,1917.29,1927.91,1911.45,1920.24,3539150000,3175432000
1407418200,1923.03,1928.89,1904.78,1909.57,3230520000,3178673500
