index,Price_1,Price_2,Spread,z_score,z_score_evol,z_score_avg_week,avg_volatility,correlation,corr_evol,month,week,target
179,478.69,166.3,0.0088769743765401,0.7756200046789371,0.5841174785842196,0.2119666168884945,0.1804945860552084,0.7938664830457567,0.139687473951705,8,33,0
180,481.43,165.85,0.0036555679123784,0.7205474450816791,0.8921301507275625,-0.150319782819948,0.1847234122127457,0.7982721261860724,0.0015720313125081,8,34,1
181,497.21,162.95,0.0216678161778188,2.181747413520619,-0.2522988688851546,2.2619984442954726,0.1854103893230846,0.5090186645284471,-0.1551148120599602,8,35,0
182,494.38,163.67,-0.0043936791214517,-0.6790904641305893,-1.1560061004334738,0.7522229261695974,0.1678614973907929,-0.1653647478799463,-0.0729187177487676,9,36,0
183,509.74,174.08,-0.0134919741696012,-1.048587855028675,0.6711007888235052,-1.647330828575828,0.1791268256878206,-0.0384390383784881,0.1144051401115238,9,37,0
184,500.59,173.85,-0.0072923619068838,-0.7322565033321775,-0.4157688394715738,-0.1311057189191634,0.1910522343134609,0.2915943166735052,0.0229821032926091,9,38,0
185,489.48,168.84,0.0029521331951368,0.2239687357173921,0.3703428865884586,-0.6431225325495592,0.2036205279203257,0.5288919366985079,0.0054991614227541,9,39,0
186,488.78,166.05,0.0066149392308766,0.366285359454465,-0.276822290909692,0.5662286032136934,0.2041272112325849,0.6224336179775909,0.0412148301227573,10,40,0
187,485.01,164.35,0.0011064375044815,0.1550413794308314,-0.1243027165742385,0.285489303956202,0.1968966718058898,0.6446896482287032,0.0266803390227287,10,41,0
188,509.39,176.92,-0.0107075003795648,-0.7307817585658694,-0.0166537928936845,-0.2601524268657079,0.2152096680365144,0.842656868842956,0.0597400574985405,10,42,1
189,523.11,170.46,0.0276970539257039,2.888900875567778,1.3834240306967696,0.6337967213494317,0.2414585268036422,0.9063876905499236,-0.0116531991882282,10,43,0
190,542.37,178.8,-0.0050423931415469,-0.6923054963503144,-1.0476031090284537,1.1068746257087851,0.2346015875128305,0.7639665648652568,0.0105574107079615,11,44,0
191,548.77,180.86,0.0001196899347426,-0.3857185249754411,0.0636488931550841,-0.5074480358132463,0.2237042547640525,0.9072805236850284,0.0164292286109428,11,45,0
192,569.64,187.04,0.001618148991178,-0.1393032233984,-0.0434483152624341,-0.1531189476596277,0.2081556166356325,0.917526949021395,0.0019597518579635,11,46,0
193,558.73,182.47,0.0023445346468278,0.0234169496027257,0.0562779466153734,-0.3829580287157235,0.2180295324933875,0.901360068178268,-0.012601100711717,11,47,0
194,552.45,180.63,-0.0005074226112639,-0.4243514471899391,-0.4306628998193115,0.2289317875140539,0.2376446177881588,0.8147090402556051,-0.0027875891986193,12,48,0
195,583.42,183.68,0.0164163462238473,1.290763139030865,0.5013284334666928,0.5505972818349362,0.2259944877155258,0.8897194239339054,-0.0026125985363683,12,49,1
196,620.68,172.6,0.0539075178730424,2.359289844010218,-0.2648863676763135,2.879815494223432,0.3089574848983113,-0.0921224102913367,-0.1749064056777883,12,50,0
197,664.8,172.66,0.0296723141202421,0.694911758249516,0.0287014919008709,0.9961146698136044,0.3059858474591283,-0.6497528322521473,-0.0354376505355064,12,51,0
198,665.41,175.77,-0.007354703626152,-1.2319112075594525,-0.3646162579289465,-0.7177025723290182,0.3077457408056421,-0.6975222863481886,-0.0028954795679566,12,52,0
199,619.15,168.84,-0.0138240367971354,-1.3653177111181911,0.1331165384848827,-1.318391660626005,0.3243703178799493,-0.6548679327742113,0.0122661275531139,1,1,0
0,45.34,70.01,,,,,,,,1,4,0
1,43.44,66.6,0.0030941492719366,,,,,,,2,5,0
2,41.54,64.16,-0.0032134504875162,,,,,,,2,6,0
3,46.47,66.81,0.0311290638021945,,,,,,,2,7,0
4,46.92,66.83,0.0040553415946306,,,,,,,2,9,0
5,47.5,65.04,0.0171265347190563,,,,,,,3,10,0
6,51.11,66.5,0.0221711586132775,,,,0.2805016926697946,0.1985659990287744,,3,11,0
7,50.45,65.33,0.0020642767309844,-0.9761162291809724,-0.8168422636321682,,0.277127371131121,0.6039385652982241,0.0790552187570395,3,12,1
8,50.93,61.22,0.0323318385317455,1.8872387761423284,1.3356264585707578,0.4122509648823258,0.2399949506173549,0.2305587801386824,-0.299161039443777,3,13,-1
9,50.32,61.02,-0.003811921784038,-1.8748328726504044,-1.3799808624765473,0.0683775154305552,0.2437024125585071,-0.179206559545058,0.0195647890260563,4,14,0
10,50.6,61.97,-0.0042994084407039,-1.3568235128220234,0.0024812205383981,-1.591680930186906,0.2474831138466245,-0.1191924967218024,0.0499727607867118,4,15,0
11,51.3,61.13,0.0118939486319156,0.236050387769939,1.516951908963713,-0.6860828659281475,0.2293168755740517,0.0505556077545379,0.0363135382095809,4,16,0
12,51.17,59.95,0.0073632602152138,-0.1194928591802838,-1.973558947988396,0.7296820224145568,0.2117803714770946,0.0989217440479819,-0.0406713055113727,4,17,0
13,51.66,61.22,-0.0049651529612673,-0.961212087398676,0.6353311585250859,-1.065124130588876,0.2151574342128834,-0.041253151053604,-0.0497254970307239,5,18,0
14,53.2,61.59,0.0101403516288113,0.486986769541802,1.127879303996725,-0.29009982993141,0.1906744717556854,0.2184517719681683,0.1496202325231527,5,19,0
15,55.39,64.27,-0.0009783629685102,-0.4536911869723657,-2.0343290333990325,0.5645116297447527,0.1627417797732074,0.5987645767051112,0.0722082781375198,5,20,-1
16,53.0,65.42,-0.0268577354244574,-2.314095246570848,0.0313330515247987,-1.421234768098412,0.1727071080359546,0.7860442775216887,-0.0112049445720732,5,21,0
17,56.16,65.96,0.0215811223374414,1.336387947852237,0.804384239695141,-0.6256533519982967,0.1728767843575115,0.7345801204799801,0.0441051765251405,5,22,0
18,57.15,68.07,-0.0060859680225655,-0.3323854274189547,-0.6993637246981945,0.5303633072768953,0.1791542649110449,0.7845604234224984,0.016159742333793,6,23,0
19,57.7,69.5,-0.0048694755610845,-0.2915592074428673,0.5207619139677595,-0.0259160878608134,0.1731761237730785,0.7958521862714996,-0.0059807652493706,6,24,0
20,60.2,69.92,0.0158040630658604,1.0595565924728296,0.1288122917597042,0.3235767831881787,0.1621676667390408,0.789111864404836,-0.0020800970448544,6,25,0
21,55.17,66.89,-0.0186532836263713,-1.0510897926149696,0.2056406417927443,-0.278361399769793,0.205427594817362,0.8393570157377261,0.0083387569231032,6,26,0
22,57.16,69.08,0.0013981032184048,0.1568136330434659,-1.014051136380029,0.0111352904293113,0.1940399742245792,0.8888146746440952,-0.0089100568289038,7,27,0
23,58.88,70.37,0.0048403590785356,0.3602994284539246,0.8506864816630286,0.1360896522428975,0.187825086888584,0.8425114621553861,-0.0090983248040784,7,28,0
24,59.13,70.49,0.0011001181291838,0.1216038515316858,-0.454914457784234,0.1476832450067264,0.1776777015270913,0.8247880268912039,0.025486723729881,7,29,0
25,58.12,71.69,-0.014813343191283,-1.2302459544613014,0.5885099848991546,-1.126994996266718,0.1804455194154846,0.6620309083708183,-0.0571820099246588,7,30,0
26,57.8,69.31,0.0122649143334873,1.2830656512717724,-0.2001312332381295,0.5020605412972255,0.1964915564241262,0.5987428635068884,0.0239110909542612,8,31,0
27,60.0,71.25,0.0042344421296606,0.4548151062848451,0.5109074255207837,0.548325134155833,0.1592318482329656,0.69206255638579,0.0124916235721286,8,32,0
28,60.82,71.89,0.0020115504934825,0.1232402068785375,-0.300453306079293,0.4169284227000053,0.1541846457179116,0.5111049271093173,-0.0108115751962305,8,33,0
29,62.99,72.74,0.0101203794346011,0.852264316462644,-0.2202850514764862,0.7298293334118233,0.1484675831378485,0.7431508191807307,0.0362117552236932,8,34,0
30,64.39,72.87,0.0087713439361516,0.5565101679607893,0.2640318976051567,0.6853977337178954,0.1430973202507784,0.8326358614241667,0.0224564770197184,8,35,0
31,65.53,74.04,0.0007041023079408,-0.6336143977276036,0.381773110263774,-0.3846373661141188,0.135386160123205,0.9140987959402048,0.0292964250231052,9,36,-1
32,64.83,74.38,-0.006653910295322,-2.1332204323545336,-2.1502565186895017,-0.542016522215692,0.1085817452383338,0.9613362525804974,0.0059153527484344,9,37,-1
33,52.58,75.25,-0.0960057700754871,-3.372049884167617,-0.0274348512245854,-3.3856662243873865,0.2840462295023125,0.4533958788376729,-0.2294783591888675,9,38,0
34,51.53,73.65,0.000573313777962,0.4086096021382432,0.9623298664193,-1.1312941349996248,0.2871724548178986,-0.1471538246748905,-0.024240202940532,9,39,0
35,51.89,72.94,0.0072305204347397,0.6037717560438652,-0.1197992523391694,0.5980526511913078,0.3108198177962739,-0.0599780278054568,0.1120684895361663,10,40,0
36,50.38,68.26,0.0159739675023093,0.8716606329152372,0.2484185345998408,0.6087629154113505,0.3496053576859116,0.4246529444984246,0.0823865338422523,10,41,0
37,49.28,67.94,-0.0075467225971142,0.1531224507306702,-0.2887486375357906,0.6302622114782268,0.3492221394389758,0.5508611405482691,0.0034678630659203,10,42,0
38,47.26,64.01,0.0077007334781998,0.5770871707709745,-0.0356040358995567,0.4664121444696041,0.3916637915286196,0.6042433535379456,0.0103276512258547,10,43,0
39,50.29,65.49,0.0170607550915657,0.7097098825448014,0.0492841312555278,0.5058627880761786,0.3002195339641283,0.8844539484218774,0.0159247911072152,11,44,-1
40,50.27,69.02,-0.0229727149195182,-2.3652367408694075,0.4035045324549098,-1.158368860168583,0.3081252385521568,0.8442380292780981,0.0049454292500346,11,45,0
41,51.01,68.85,0.0074174486656371,0.3817616649004811,-0.1946986085606204,-0.4705427242707374,0.303067545050339,0.7852028067403102,-0.0220549189298772,11,46,0
42,50.19,68.41,-0.0042537736807371,-0.3623490807051915,0.7860973335800042,-0.7437958108577679,0.3158594515510398,0.6676117259947373,-0.0011038366642036,11,48,0
43,50.74,71.01,-0.0114666550205406,-0.8938553352728037,-0.8990535783592478,0.2047689002636062,0.3241905872772881,0.7179099336136727,0.0170484096701912,12,49,0
44,48.56,68.14,-0.0011544014016241,0.1764890422389265,0.6029070062937734,-0.6880611418201114,0.2848858599773505,0.5863184648948403,-0.0321008866223951,12,50,0
45,46.96,64.32,0.0105055036638207,1.049531472940149,0.0621241202229639,1.1540919104735243,0.2883755189059619,0.5576337337033357,0.1474341764355359,12,51,0
46,47.43,64.32,0.0043250364123134,0.5282758387620553,0.1951488571723987,0.1438515148696254,0.3310548115682105,0.8717529998631274,0.0311820818238001,12,52,0
47,46.89,63.97,-0.0026032068901899,-0.2352587704290202,-0.4449336797026774,0.406347958080358,0.322148269663154,0.8940600507257661,0.0112439823690946,1,1,0
48,50.6,67.41,0.0103223076797211,0.823515161193772,-0.5425531374085036,0.6667981336764004,0.2937205014272918,0.8818949311606453,-0.0249775940749048,1,2,-1
49,49.74,68.75,-0.0159931112693908,-1.5179628476578282,0.6510882238116031,-0.8993727824193719,0.2800337321422351,0.7919008451676913,-0.0237295910012462,1,3,0
50,50.08,70.39,-0.0072797234324918,-0.6926719299970685,-0.1379310094878775,-1.1197282196860887,0.2561145629185815,0.8341285697417838,0.0091800462278665,1,4,0
51,50.92,71.88,-0.0018730284544434,-0.005826704569078,-0.3944389243191589,0.0052960208676747,0.2405525184107336,0.8477663821539366,0.0058088030420905,2,5,0
52,51.73,74.26,-0.0072927930257392,-0.4995514819490779,0.5424506210618384,-0.3134302090432476,0.16975117111448,0.8661141300590188,-0.014338047807567,2,6,0
53,54.03,75.78,0.0100928330812789,1.231701085281858,-0.4363865549836991,0.8640345304472689,0.1577560741040391,0.8751339715621168,-0.0032792711098031,2,7,1
54,59.21,75.84,0.0394163701517689,2.8485086624285256,0.2642427557537727,1.687690196371238,0.1721346403078855,0.8257584149405178,-0.01180085756947,2,9,0
55,58.08,76.5,-0.0121315642135706,-0.9679671971286228,-0.2863882691433345,0.5728571098510428,0.1716688209928935,0.8782317192350778,0.0098886185673177,3,10,0
56,58.92,77.52,0.0004838015894647,-0.290036650334735,-0.3324148143326491,-0.4198614516220885,0.1689587093008631,0.884820934200652,-0.0024649592245221,3,11,0
57,59.09,79.32,-0.008717689681483,-0.8764969829958817,0.1326545683197126,-0.5682283595983613,0.1581457198159339,0.8812303753304991,-0.0058128095608619,3,12,0
58,59.53,78.74,0.0064091876511411,0.0983134548552886,0.0001015887726811,-0.2949480058634502,0.1626299680229442,0.8050008939829505,-0.0188372367115543,3,13,0
59,62.18,80.93,0.0070007052170781,0.1728756787659685,0.491897663184065,-0.1391171691504106,0.1754430925603212,0.7358261041597307,-0.0069492992546963,4,14,0
60,64.64,80.82,0.0174413243452797,1.06111312527007,-0.0646035905023902,0.8927218049303886,0.1364824244454206,0.8199647974635728,0.0023063477002108,4,15,0
61,65.21,82.37,-0.0044373674361251,-0.8436278884506119,-0.7629699638760861,0.0568013054657571,0.1313611609473831,0.8883236006632892,0.010762521182143,4,16,0
62,65.86,83.58,-0.0020257746554934,-0.6589466242111005,-0.2817111447850455,-0.3952385163205337,0.1364880543669644,0.9268517921120776,0.0167669112935296,4,17,0
63,67.32,84.31,0.0057456584340035,0.2182594860170551,0.278318407678808,-0.2744806397869942,0.1405765034031347,0.9355870421064284,0.0039549141814864,4,18,0
64,66.0,83.48,-0.0043035228538331,-1.1991376119749728,0.3066421628047477,-0.6598096513009832,0.1669064202547049,0.9105297798660168,-0.0135396663382146,5,19,0
65,65.8,84.19,-0.004996111053932,-0.9043918721687754,0.1829441130980895,-1.2901875053250218,0.1650167327769675,0.8719612273809046,0.0081933140972052,5,20,-1
66,65.94,87.11,-0.0138844550267385,-1.8574369998413232,-0.2035939647954547,-1.4405229361118688,0.1704478785188027,0.6813084421208605,-0.0997493315653693,5,21,1
67,70.49,85.68,0.0361671236762939,2.42067790617067,-0.7096295092564602,1.8764020587807773,0.2334897189067866,0.4490988179697845,0.0264284355133686,5,22,0
68,73.07,86.43,0.0118265416010661,0.4615816530189193,0.1894013508094106,0.8649819864765338,0.2341191999789852,0.3346606956169221,-0.044981485415092,6,23,0
69,74.79,87.27,0.0059039629115726,0.0693777299048972,0.3870638169464172,0.0536146422314734,0.2358144788873154,0.5533043584397924,0.0206613417926503,6,24,0
70,74.07,87.14,-0.0035537682048547,-0.4901374064840938,-0.1566558652050751,-0.2738396186186863,0.2112613392246877,0.5844074693114706,-0.0013882599817973,6,25,0
71,73.39,81.77,0.0236181008956634,1.0065186979337923,0.7400030856642248,0.087877144060133,0.2253192492800372,0.3616770858111147,-0.1444066911066743,6,26,0
72,74.97,84.6,-0.005525742140434,-1.1202513743681,-1.3323611975597571,0.3054096913668088,0.2181692247054934,-0.1476057378633076,-0.0366967751222808,7,27,0
73,76.79,85.33,0.0066857741492403,0.0047111712605149,0.8327030463469107,-1.0370712338902863,0.1554337791277311,0.0340779399068109,0.0120789569569526,7,28,0
74,77.81,85.59,0.0044094669822427,-0.0945683485202504,-0.3625404453651155,0.4666201823859656,0.1442242187921954,-0.0075716421036288,-0.0244898648421247,7,29,0
75,79.14,85.42,0.0082240899006316,0.1847101918168037,-0.5544384821411039,0.5388739810180511,0.1386129547133915,-0.0356250190022357,0.0307271075931701,7,30,0
76,76.74,83.88,-0.0054731057702123,-0.9441401408726334,-0.4855474620870027,-1.0623996797256434,0.1595629870597624,0.2370309872641622,0.0302017217988427,8,31,0
77,75.64,84.41,-0.0090057531656713,-1.0805590228219102,0.1393092533148499,-0.7919233499060001,0.1881826189824307,0.6852154933470012,0.0486101024824905,8,32,1
78,74.55,80.09,0.016511734222639,1.595659368994233,1.4548927358484776,0.2823626959546444,0.2057361418794067,0.6206210292513216,0.0270740638801425,8,33,0
79,76.24,82.24,-0.0017695681468893,-0.624632033509393,-1.0054061795856637,0.3095336376697825,0.2097738485786156,0.8106755937377543,0.0220669440011034,8,34,0
80,75.74,81.86,-0.0008462255035127,-0.2978067869088376,0.2615864475351514,-0.4799628008380603,0.2327745636392134,0.8733664764249908,0.0072106111159143,8,35,1
81,81.38,84.07,0.0196230776245468,2.3786046909635408,0.1279930349790699,0.8247300975517533,0.2721979344403111,0.8128986119912276,-0.0649141216528305,9,36,0
82,81.81,81.62,0.0151331641239365,0.7057829243861741,0.1565867747093805,1.9485958541394068,0.2668599407628513,0.2849252188610033,-0.0443309032127193,9,37,0
83,82.58,82.54,-0.000799388226754,-0.7096431563688267,-0.352248236554681,-0.4010484316684081,0.2368542654904186,0.2654619526268205,0.0224970935157808,9,38,0
84,79.71,81.52,-0.0099617758657161,-1.2313947396661375,-0.1158955170940871,-1.121362619482086,0.2202302651285048,0.5178404431309,-0.0043241496654314,9,39,0
85,79.99,84.35,-0.0132980282682166,-1.0483172244178558,-0.2425479263760684,-1.2680565730716324,0.236894041831138,0.4764806707971749,0.0196938507830507,10,40,0
86,81.37,84.63,0.0059893652572317,0.1786868245581191,0.2013615663896811,0.1526904170136483,0.219861553860825,0.1299438844693304,-0.0699279573272875,10,41,0
87,82.32,84.245,0.0070212520084859,0.3478796466135423,0.7928497170069881,-0.2585116816519728,0.172471987512168,-0.0312871116227407,0.0108313914869788,10,42,0
88,83.94,84.53,0.0069968687707492,0.7403940182728189,-1.1211657412719216,1.1763098108308498,0.1673201929758474,0.2313456055918239,0.0756045516921989,10,43,0
89,82.91,83.89,-0.002061375151401,-0.127204801086682,0.2842795081293718,0.0525564232916645,0.1649773780462365,0.5232698061990739,0.0185066925187237,11,44,0
90,81.46,83.25,-0.0043365571767977,-0.4423034294206452,-0.322127353619168,-0.2385635159804403,0.1596302221628682,0.567083724736574,-0.00808367348139,11,45,1
91,85.99,84.7,0.0160043750466416,1.6443692482581431,0.2425237201703074,0.7619188634820249,0.1398040642104143,0.3755260735455398,-0.0418898065659959,11,46,1
92,89.26,84.64,0.0165166891951369,1.6970373877670726,1.1095162002288257,0.3127194945563538,0.1481617374097471,0.5184152962135088,0.0182512170275505,11,47,0
93,87.96,84.7,-0.0066794174553542,-1.4161561091108772,-0.6464521590537379,0.6924384248150649,0.1615899802640104,0.8162095301632157,0.0639937944409204,12,49,0
94,88.2,84.69,0.0012346419071921,-0.2179961018215503,-0.1714406726021351,-0.7734643556010937,0.1510192328483302,0.8141546426392996,0.0078446767871044,12,50,0
95,90.19,84.91,0.0085630937797258,0.5208888882781628,0.8694986307570172,0.0860024228035848,0.1461936891694873,0.8146948860831453,-0.0002594387837421,12,51,0
96,89.87,84.91,-0.001543645235153,-0.7810761506578616,-1.119298473566405,-0.0636817829697749,0.1472931807888547,0.7020051356954868,-0.0362658346015806,12,52,0
97,90.94,85.06,0.004373670681274,-0.0294174181346989,0.1000689371383891,0.0097880784115483,0.1323176062167201,0.0974472497037669,-0.0644326545400293,12,1,0
98,94.01,85.17,0.0138578339463676,1.030221842707452,-0.0736037806398368,0.8292684612126792,0.1209791520692285,0.1637658243110272,-0.1034433405680794,1,2,0
99,96.67,87.37,0.0010419774436744,-0.5911347440505867,-0.2307626296583707,-0.0037753368429455,0.1077785556352184,0.6972520057345292,0.1949063764849635,1,3,0
100,99.9,89.65,0.0030858114466537,-0.3396137026835566,0.6114796837867258,-1.26360607643171,0.1059080050284605,0.8405727857664768,0.0376263167552969,1,4,1
101,102.35,87.96,0.018787431981991,2.12754491070493,0.3618139763656538,1.3881833743997964,0.122302752924339,0.8871375156551627,-0.0029092048334257,1,5,0
102,102.95,88.45,0.0001258873985365,-1.0741645775950472,-0.4671483874375572,0.3235289869556554,0.1405103626478388,0.807337851936604,0.0060588756373035,2,6,0
103,103.35,88.6,0.000948245367948,-0.7033172155880104,-0.0826777100537042,-1.0313623862277397,0.142832657503171,0.76216040465428,-0.01710461251583,2,7,-1
104,95.25,89.05,-0.0376456985278616,-3.1682965187697927,0.4715593284443908,-2.0389670703051976,0.2059851046393781,0.5486255876417432,-0.1600746560619146,2,8,0
105,84.48,77.48,0.0083332325942692,0.6757018223969505,0.6526043770958203,-1.1672376718808768,0.2755735182323648,0.776199997509869,0.1220781767363411,2,9,0
106,80.19,77.5,-0.0227457821727744,-1.1381807037105882,-0.8388171833527239,-0.3404233523293751,0.3667989323211376,0.9080723521080628,0.0164318912203242,3,10,0
107,73.84,71.56,-0.0011971548473691,0.4163961278759892,0.4384318644585259,-0.1434458006525726,0.5712787058113326,0.9531267086305772,0.0041271415788851,3,11,1
108,60.15,51.97,0.0498615587304837,2.03588289504534,-0.9352257922739584,2.385382106401233,0.8521022096408726,0.9423514053614592,-0.0064755985964275,3,12,0
109,70.3,60.17,0.004092398675164,0.1620818586541462,1.5089857898752947,0.2220538644440712,1.0389179039729417,0.9552467223670632,0.0020751015410381,3,13,-1
110,61.8,59.55,-0.0514686042581485,-1.613832400663846,-1.0240811537395935,-1.0460274597172463,1.0518755175913657,0.9683681678092464,-0.0032770360240909,4,14,0
111,70.67,64.15,0.0259317213337556,0.8361938946073092,-0.1152602409560448,0.1700677136180545,1.1027329154428434,0.9357458834744444,-0.0059234791152262,4,16,0
112,68.63,66.46,-0.028084768655796,-0.9352394146871806,-0.1439539599960034,-0.2310689173309882,1.093709992903244,0.8709256743291626,-0.0222143428016311,4,17,0
