TimeStamp,Mapping,RAW
,0 => E:BNP from 787,
,1 => E:BNP from EQUITY_L2_973,
2021-11-01T14:02:11.3811000Z,1,Q|367036||1635775292367458232|||||||0||||0|140211364568922||
2021-11-01T14:02:11.3811000Z,1,Q|367037||1635775292367497724||||||59.53|123|0|||0|||
2021-11-01T14:02:11.3811000Z,1,Q|367038||1635775329315699103|||||||0|||||140211364611463||
2021-11-01T14:02:11.3811000Z,1,Q|367039||1635775329315754950|||||||0|||||140211364656996||
2021-11-01T14:02:11.3811000Z,1,Q|367040||1635775329862758951|||||||0|||||140211364705486||
2021-11-01T14:02:11.4946000Z,1,Q|367041||1635775331442910582|59.51|61|0|||||||||140211442931482||
2021-11-01T14:02:11.4946000Z,1,Q|367042||1635775331444214366|59.51|35|0|||||||||140211444230503||
2021-11-01T14:02:11.4946000Z,1,Q|367043||1635775331444287644|59.52|125|0||||||||0|140211444305873||
2021-11-01T14:02:11.4946000Z,1,Q|367044||1635775331444336301|59.51|180|0|||||||||140211444361774||
2021-11-01T14:02:11.4946000Z,1,Q|367045||1635775329206989974||0||||||||||140211444390056||
2021-11-01T14:02:11.4946000Z,1,Q|367046||1635775331444214366||0||||||||||140211444390056||
2021-11-01T14:02:11.4946000Z,1,Q|367047||1635775329206980121||0||||||||||140211444390056||
2021-11-01T14:02:11.4946000Z,1,Q|367048||1635775329178207927|||||||0|||||140211445294412||
2021-11-01T14:02:11.4946000Z,1,Q|367049||1635775330353125288||0||||||||||140211445326174||
2021-11-01T14:02:11.4946000Z,1,Q|367050||1635775331445304409|59.36|120|0|||||||||140211445326174||
2021-11-01T14:02:11.4946000Z,1,Q|367051||1635775331445373051||||||59.85|167|0||||140211445395961||
2021-11-01T14:02:11.4946000Z,1,Q|367052||1635775330353476095||0||||||||||140211445694914||
2021-11-01T14:02:11.4946000Z,1,Q|367053||1635775331445673534|59.36|269|0|||||||||140211445694914||
2021-11-01T14:02:11.4946000Z,1,Q|367054||1635775298807452447||0||||||||||140211462928061||
2021-11-01T14:02:11.4946000Z,1,Q|367055||1635775331462923479|59.49|101|0|||||||||140211462941192||
2021-11-01T14:02:11.5746000Z,1,Q|367056||1635775331444287644||0|||||||||0|140211541493476||
2021-11-01T14:02:11.5746000Z,1,Q|367057||1635775330352253554|59.51|458|0||||||||0|||
2021-11-01T14:02:11.5746000Z,1,Q|367058||1635775331462923479||0||||||||||140211541531834||
2021-11-01T14:02:11.5746000Z,1,Q|367059||1635775331168155574||0||||||||||140211541594509||
2021-11-01T14:02:11.5746000Z,1,Q|367060||1635775331541564335|58.32|18|0|||||||||140211541594509||
2021-11-01T14:02:11.5746000Z,1,Q|367061||1635775331541675013||||||59.53|74|0||||140211541693557||
2021-11-01T14:02:11.5746000Z,1,Q|367062||1635775331541675013|||||||0|||||140211541721316||
2021-11-01T14:02:11.5746000Z,1,Q|367063||1635775331444336301||0||||||||||140211541781795||
2021-11-01T14:02:11.5746000Z,1,Q|367064||1635775331541564335||0||||||||||140211541781795||
2021-11-01T14:02:11.5746000Z,1,Q|367065||1635775331541757770|59.51|18|0|||||||||140211541781795||
2021-11-01T14:02:11.5746000Z,1,Q|367066||1635775331550660162||||||59.53|98|0||||140211550677160||
2021-11-01T14:02:11.5746000Z,1,Q|367067||1635775331550660162|||||||0|||||140211556389263||
2021-11-01T14:02:11.8377000Z,1,Q|367068||1635775331786472888||||||59.53|98|0||||140211786496195||
2021-11-01T14:02:11.8377000Z,1,Q|367069||1635775331787641764|59.1|841|0|||||||||140211787667904||
2021-11-01T14:02:11.8920000Z,1,Q|367070||1635775331786472888|||||||0|||||140211886835435||
2021-11-01T14:02:12.0797000Z,1,Q|367071||1635775332059974769|59.49|141|0|||||||||140212059994052||
2021-11-01T14:02:12.2016000Z,1,Q|367072||1635775332155119956|59.52|5|0||||||||0|140212155142431||
2021-11-01T14:02:12.2154000Z,1,Q|367073||1635775332197922862|59.49|101|0|||||||||140212197944005||
2021-11-01T14:02:12.5705000Z,1,Q|367074||1635775295327495312|||||||0|||||140212558535319||
2021-11-01T14:02:12.6538000Z,1,Q|367075||1635775323206684529||0||||||||||140212623655643||
2021-11-01T14:02:12.6538000Z,1,Q|367076||1635775332623623517|58.27|26|0|||||||||140212623655643||
2021-11-01T14:02:12.6538000Z,1,Q|367077||1635775332626057055|59.52|98|0|||||||||140212626078283||
2021-11-01T14:02:12.6538000Z,1,Q|367078||1635775292367497724|||||||0||||0|140212626118784||
2021-11-01T14:02:12.6538000Z,1,Q|367079||1635775326434348403||||||59.53|221|0|||0|||
2021-11-01T14:02:12.6538000Z,1,Q|367080||1635775332626483413|59.52|72|0|||||||||140212626501788||
2021-11-01T14:02:12.6538000Z,1,Q|367081||1635775329321112316|||||||0|||||140212627321697||
2021-11-01T14:02:12.6538000Z,1,Q|367082||1635775332627352331|59.51|180|0|||||||||140212627371844||
2021-11-01T14:02:12.6538000Z,1,Q|367083||1635775332627367154|59.48|440|0|||||||||140212627386992||
2021-11-01T14:02:12.6538000Z,1,Q|367084||1635775296981009181||0||||||||||140212627391794||
2021-11-01T14:02:12.6936000Z,1,Q|367085||1635775332662535271|59.49|84|0|||||||||140212662553056||
2021-11-01T14:02:12.6936000Z,1,Q|367086||1635775292689953416||0||||||||||140212682828588||
2021-11-01T14:02:12.6936000Z,1,Q|367087||1635775332626483413||0||||||||||140212685220486||
2021-11-01T14:02:12.6936000Z,1,Q|367088||1635775332685587009|59.52|72|0|||||||||140212685606592||
2021-11-01T14:02:12.7368000Z,1,Q|367089||1635775332685587009||0||||||||||140212697629512||
2021-11-01T14:02:12.7869000Z,1,Q|367090||1635775332739150255|59.52|71|0|||||||||140212739176725||
2021-11-01T14:02:12.9969000Z,1,Q|367091||1635775332976684400||||||60.51|190|0||||140212976778433||
2021-11-01T14:02:13.1558000Z,1,Q|367092||1635775333132547724|59.52|125|0|||||||||140213132566757||
2021-11-01T14:02:13.1558000Z,1,Q|367093||1635775331787641764||0||||||||||140213133006730||
2021-11-01T14:02:13.1558000Z,1,Q|367094||1635775333132981811|59.11|841|0|||||||||140213133006730||
2021-11-01T14:02:13.1558000Z,1,Q|367095||1635775326434348403|||||||0||||0|140213133199017||
2021-11-01T14:02:13.1558000Z,1,Q|367096||1635775250127351724||||||59.54|125|0|||0|||
2021-11-01T14:02:13.1558000Z,1,Q|367097||1635775291814276353|||||||0|||||140213133272352||
2021-11-01T14:02:13.1558000Z,1,Q|367098||1635775333133257202|59.52|61|0|||||||||140213133289295||
2021-11-01T14:02:13.1558000Z,1,Q|367099||1635775333133263204|59.52|35|0|||||||||140213133289295||
2021-11-01T14:02:13.1558000Z,1,Q|367100||1635775292367485429|||||||0|||||140213133292436||
2021-11-01T14:02:13.1558000Z,1,Q|367101||1635775333133263204||0||||||||||140213133299430||
2021-11-01T14:02:13.1558000Z,1,Q|367102||1635775292367451636|||||||0|||||140213133332901||
2021-11-01T14:02:13.1558000Z,1,Q|367103||1635775292612357642|||||||0|||||140213133710180||
2021-11-01T14:02:13.1558000Z,1,Q|367104||1635775291840635220|||||||0|||||140213133745877||
2021-11-01T14:02:13.1558000Z,1,Q|367105||1635775331362083022|||||||0|||||140213133761674||
2021-11-01T14:02:13.1558000Z,1,Q|367106||1635775324202987526|||||||0|||||140213133947764||
2021-11-01T14:02:13.1558000Z,1,Q|367107||1635775333133923923||||||59.7|120|0||||140213133947764||
2021-11-01T14:02:13.1558000Z,1,Q|367108||1635775291615513368|||||||0|||||140213134124922||
2021-11-01T14:02:13.1558000Z,1,Q|367109||1635775333134244148|59.53|125|0||||||||0|140213134264910||
2021-11-01T14:02:13.1558000Z,1,Q|367110||1635775250127351724|||||||0||||0|140213134305826||
2021-11-01T14:02:13.1558000Z,1,Q|367111||1635775329862242465||||||59.54|173|0|||0|||
2021-11-01T14:02:13.1558000Z,1,Q|367112||1635775324203382421|||||||0|||||140213134403761||
2021-11-01T14:02:13.1558000Z,1,Q|367113||1635775333134383441||||||59.7|269|0||||140213134403761||
2021-11-01T14:02:13.1558000Z,1,Q|367114||1635775292315370623|||||||0|||||140213134471676||
2021-11-01T14:02:13.1558000Z,1,Q|367115||1635775331167842634||0||||||||||140213134492629||
2021-11-01T14:02:13.1558000Z,1,Q|367116||1635775333134489325|59.53|98|0|||||||||140213134514614||
2021-11-01T14:02:13.1558000Z,1,Q|367117||1635775331167849631||0||||||||||140213134514614||
2021-11-01T14:02:13.1558000Z,1,Q|367118||1635775331445304409||0||||||||||140213135032910||
2021-11-01T14:02:13.1558000Z,1,Q|367119||1635775333135011008|59.37|120|0|||||||||140213135032910||
2021-11-01T14:02:13.1569000Z,0,T|30581||59.53|221|0||||0|1402131331205745953|1635775333.1569|140213133196061|140213133120574||||20211101|||||||||||||||||||||||||1402131331205745953
2021-11-01T14:02:13.1569000Z,0,T|30582||||||||0|||140213133225573|||||||||1|30200122||1|2||0|0|0|0|0|0|59.53|221|0010003860737|140213133120574|0|20|10|0|0|
2021-11-01T14:02:13.1569000Z,0,T|30583||||||||0|||140213138485326|||||||||1|30200122||1|2||0|0|0|0|0|0|59.54|173|0010003860993|140213137667509|0|20|10|0|0|
2021-11-01T14:02:13.1569000Z,0,T|30584||||||||0|||140213138485326|||||||||1|30200122||1|2||0|0|0|0|0|0|59.54|178|0010003861249|140213137667509|0|20|10|0|0|
2021-11-01T14:02:13.1569000Z,0,T|30585||59.54|173|0||||0|1402131376675095954|1635775333.1569|140213137717639|140213137667509||||20211101|||||||||||||||||||||||||1402131376675095954
2021-11-01T14:02:13.1569000Z,0,T|30586||59.54|178|0||||0|1402131376675095954|1635775333.1569|140213137717639|140213137667509||||20211101|||||||||||||||||||||||||1402131376675095954
2021-11-01T14:02:13.1578000Z,1,Q|367120||1635775331445673534||0||||||||||140213135584456||
2021-11-01T14:02:13.1578000Z,1,Q|367121||1635775333135564611|59.37|269|0|||||||||140213135584456||
2021-11-01T14:02:13.1578000Z,1,Q|367122||1635775330352253554||0||||||||||140213136255678||
2021-11-01T14:02:13.1578000Z,1,Q|367123||1635775333137254770|59.53|70|0|||||||||140213137272987||
2021-11-01T14:02:13.1578000Z,1,Q|367124||1635775329862242465|||||||0||||0|140213137720657||
2021-11-01T14:02:13.1578000Z,1,Q|367125||1635775329862405318||||||59.54|178|0|||0|||
2021-11-01T14:02:13.1578000Z,1,Q|367126||1635775329862405318|||||||0||||0|140213137720657||
2021-11-01T14:02:13.1578000Z,1,Q|367127||1635775246303711671||||||59.55|116|0|||0|||
2021-11-01T14:02:13.1578000Z,1,Q|367128||1635775250191761467|||||||0|||||140213137768504||
2021-11-01T14:02:13.1578000Z,1,Q|367129||1635775311175910130|||||||0|||||140213137777716||
2021-11-01T14:02:13.1578000Z,1,Q|367130||1635775333137772279|59.52|180|0|||||||||140213137792034||
2021-11-01T14:02:13.1578000Z,1,Q|367131||1635775333137825909|59.53|61|0|||||||||140213137844008||
2021-11-01T14:02:13.1578000Z,1,Q|367132||1635775251184514243|||||||0|||||140213138039491||
2021-11-01T14:02:13.1578000Z,1,Q|367133||1635775333138031421||||||59.55|35|0||||140213138052211||
2021-11-01T14:02:13.1578000Z,1,Q|367134||1635775329159455148||0||||||||||140213138221805||
2021-11-01T14:02:13.1578000Z,1,Q|367135||1635775333138198466|59.48|84|0|||||||||140213138221805||
2021-11-01T14:02:13.1578000Z,1,Q|367136||1635775329182620813||0||||||||||140213142865364||
2021-11-01T14:02:13.1578000Z,1,Q|367137||1635775333142933228|59.22|167|0|||||||||140213142960627||
2021-11-01T14:02:13.1578000Z,1,Q|367138||1635775296917413833||0||||||||||140213142960627||
2021-11-01T14:02:13.1578000Z,1,Q|367139||1635775333142953102|59.5|101|0|||||||||140213142970278||
2021-11-01T14:02:13.1578000Z,1,Q|367140||1635775333142964555||||||59.72|101|0||||140213142984249||
2021-11-01T14:02:13.1578000Z,1,Q|367141||1635775333143398353|59.53|277|0|||||||||140213143416159||
2021-11-01T14:02:13.1578000Z,1,Q|367142||1635775250127402576|||||||0|||||140213143453729||
2021-11-01T14:02:13.1578000Z,1,Q|367143||1635775333138031421|||||||0|||||140213143497520||
2021-11-01T14:02:13.1578000Z,1,Q|367144||1635775323781661919||0||||||||||140213143564473||
2021-11-01T14:02:13.1578000Z,1,Q|367145||1635775333143546212|59.53|19|0|||||||||140213143564473||
2021-11-01T14:02:13.1578000Z,1,Q|367146||1635775333144389324|59.49|440|0|||||||||140213144407451||
2021-11-01T14:02:13.1578000Z,1,Q|367147||1635775324204417685||0||||||||||140213144412817||
2021-11-01T14:02:13.1578000Z,1,Q|367148||1635775333144449666||||||59.55|170|0||||140213144468599||
2021-11-01T14:02:13.1878000Z,1,Q|367149||1635775246519665974|||||||0|||||140213166435480||
2021-11-01T14:02:13.1878000Z,1,Q|367150||1635775333166846720|59.53|34|0|||||||||140213166869014||
