Timestamp,Price,Size,Flag
2024-01-16T17:15:54.150800Z,182.62,4,input
2024-01-16T17:17:09.262800Z,182.64,76,input
2024-01-16T17:19:21.860300Z,182.61,96,input
2024-01-16T17:25:58.799900Z,182.5,10,input
2024-01-16T17:27:42.401100Z,182.54,50,input
