Timestamp,Price,Size,Flag
2021-11-05T12:22:39.469200Z,151.05,13,input
2021-11-05T12:17:07.337800Z,151.09,45,input
2021-11-05T12:32:12.602100Z,150.92,900,input
2021-11-05T12:34:09.225200Z,151.3,1,input
2021-11-05T12:37:02.467000Z,151.41,50,input
